text,label
어 뭔가 나올것같은데..? 하는 순간 영화는 끝이난다. 어디가서 법정스릴러물이라고 하지마라. 진짜....,1
첨엔재밌었는데 중간부터 정신병자집합소로 변신어디까지가나보자 하고 끝까지보는데볼때마다 어이가없더니 결과는 헐~~그래도습관처럼찾아봤던 ^^;; 왜 저렇게밖에못만들었을까,1
김구라 후배 개그맨들 까대지말고 너나 잘해그 버릇 어디가겠니,1
어디 쇼핑몰모델들 섭외했나? 발연기 쩔고 손발오그라들어서 도저히못보겠다 특히 여자주인공 연기 공부좀해라 스폰이있나? 어떻게 주인공이 됬냐?,1
보고있자니 우리나라가 무법천지같다. . 안그래도 돈만있음 못하는게 없는 나라지만 타인에게 저정도로 사건을 저지르는데 어디하나 해결은 없고 안그래도 법없는 나라 드라마까지 저러니 짜증난다. . .,1
제작비는 어디로 ? 아유 레디 투 더 막장 ~ ?,1
절대 보지 마세요.. 43분짜리 영화가 어디있습니까??,1
....런닝맨 제작진이 보진 않겠지만...런닝맨을 만들어준 방울레이스는 내다버린건가...?걷지말고 뛰어라 라는건 어디갔는지.. 요즘은 그냥작은 게임만해대고... 툭까놓고 요즘은 허접아이템에 게스트빨로 밀고가는듯...,1
이제 어디서 웃으면 되는 건가요?,1
BMW광고영화. 끝. 톰 하디 돈 참 쉽게 버네. 영화에서 뭘 얼마나 느꼈든 그건 어디까지나 개인적인 취향차이.,1
하다하다 이젠 국회의원이네.. 어짜피뻔한결말인데..어디까지막장가나요.. 훈훈한드라만없나..,1
웃겼다 어디서 토니와 비교를 하는거냐 이건 액션이 아니라 그냥 서커스다,1
배우들 연기가 다 어색했음. 내용도 솔직히 어디서 다 본 스토리.,1
어디서 보셧어요? 상영인곳이 안나와있던데,1
내가 진짜 상반기 영화중 젤기대했었던건데 너무 노잼이엇음. 뭔가 뻔한 스토리에 초능력자는 괜히 넣어서 더 산만해지고. 아 근데 내가 이거 어디서 비슷한거 봣다햇더니만 엑스맨 데이즈오브퓨쳐패스트 이거랑 비슷함.. 개노답 노잼 어휴,1
너 게이냐?임마 완전 쒸레기 영화만 찍잖아!!어디 감히!!!콱!,1
"실망 만땅.스튜어디어스의 실수,기장의 어의없는 억측,긴장감 전달 미흡",1
어디까지나 픽션인 영화,1
OOOOOOO영화도대체왜만듬?무엇을전하고싶은지어디가무서운지이걸왜바야하는지에대해작가는나한테전화해죽이기전에진짜죽여버리고싷다작가이개애기,1
"어디서부터 평을 써야 할지 모르겠다. 총체적난국. 피터잭슨이 반지의 제왕 시리즈 끝내고 자신감이 너무 넘쳤나봄. 게으름의 극치를 봤다. 평점 안쓰는데, 네이버 평점이 어이없게 높아서 처음으로 써본다. 평균 6.5점? 너무 후하다.",1
이영화 중간까지보고 쓰는데 이런영화 만들어서 사람들 괴롭히지마라 ;;감독도 감독인데 진짜 어디서 저런배우들이 굴러들어왔을까 그리고 좀비는 전봇대냐 앞에 사람 지나가는데 잠자네ㅋㅋ 좀비 능욕당한 영화다,1
어디하나 재미가는 구석이 없네요 보지마세요를 강추합니다.,1
아나 개낚임이거 진짜 너무하네ㅡㅡ어디서울어야함?소취랑 원평이랑 사막에 스쿠터같은거 타고갈때울어야하는거야?1시간이후 부터 끌까말까 하다가 뭔가나오겠지했는데뭐없다 cg는 무슨 스케치북에 그림그린거고 ㅋㅋㅋㅋ 아나,1
"1,2 보다 3 가 최고 재밌고 무섭다던 게이버 낚시꾼들 다 어디갔냐 죽고싶냐",1
보는내내 이게 지아이조2 맞나 확인했다 첨단무기는 어디로 가고 그냥 특수부대 영화 수준이다 시나리오도 너무 엉성하고 코브라군단과의 대결 보다 잠입 액션 영화 같다,1
가이리치는 어디간거야?,1
그냥 강원도가서 찝쩍몇번대고 숨쉬다가 오는 내용이구만... 그리고 자꾸 마이크는 왜 보이게 찍는지.. 어디서 본건 있어가지고 ㅋㅋ,1
원작만화를 볼 때의 재미는 다 어디로 갔을까......,1
"이건 최악의 영화에도 포함 못 시키겠다 이게 영화냐""? 영화를 찍겠다고 모여서 이런걸 만들어 내다니 중학생 동아리에서 만들어도 이것보다는 더 잘 만들겠다 어디하나 제대로 된게 없다 이걸 편집했다는 것 자체는 대단한 것 같다 이걸 1번 이상 보다니",1
아는 여자는 어디에..,1
어디서 이런 아줌마 같은 앨 데려다 놓고 요코란거냐?,1
"인랑에서 보여주는 바는 무척 간단하게 느껴졌습니다. 왜일까요.ㅋ 주인공 후세가 마지막에 보여준 선택은 어쩔 수 없었다라는 거. 그게 전부라면, 과연 이 작품은 어디서부터 비극이란 말이지요? 비극을 가장한 '변명'아닙니까? 판단은 보는 사람의 몫.",1
자막 어떤놈들이 만들었는지 제대로 된게 없네. 범죄자가 여자만나고 재미 본뒤에 마음고쳐먹고 어디론가 떠나는 식상한 이야기.,1
"미국 합작이라지만 어디까지나 러시아 특유의 영화적 단점들인 어수선함, 지루함, 지리함, 산만함이 도처에 널부러져 있다. 어떻게 연출하고 편집해서 관객에게 효과적으로 전달하는지를 러시아는 여전히 깨닫지 못하고 있다. 포스터에 낚이진 말거라~",1
"어디에서도 토마스 맥카시의 냄새가 나지 않는다. 비싼 배우, 대자본, 외부의 입김 속에서 누가 만들어도 똑같은 영화가 되버렸다. 명감독이 되려면 대자본의 유혹을 버리길...",1
너무 주인공들이 많어서 어디 초점을 둘때가 없네,1
어디 이런걸로 극장 문턱을 넘봐,1
이동욱 처음치고는 잘하네요 근데 동협 어디가나 똑같네요,1
예산은 어디서 나서 이따위 영화를 만들지? 야동에 심취한 감독이 스토리 있는 에로물을 만든거 정도?,1
내 마음속 제네바는 어디인가?,1
우리 엽사부님 어디갔어,1
전편의 훈훈함은 어디에?,1
익숙한 남자주인공 보다 어디서 봤더라..??했는데 울아들이 즐겨보던 짜잔형이라니..미달이랑 에로를 찍다니 헐...,1
일본의 유치함이란... 어디까지 일까,1
감동은 어디에 숨겨 놨나?,1
제작비 350억은 어디로? 차라리 ebs에서 하는 여러 다큐가 더 재미있습니다.,1
국민 수준하곤ㅋㅋㅋ 이런걸 영화라고 보여주는 자신감은 도대체 어디서 나오는건가?,1
"2014년에 다시 리메이크된 작품이 따로있는줄 알았다. 이게 2014년 영화라고??? 근 10년동안 본 영화중 가장 구식연기 구식연출 구식스토리였다. 3류 성인영화에서도 이런 연출과 연기는 하지 않는다. 감독님, 영화 연출 어디서 배우셨습니까?",1
도대체 어디가 공포영화인가ㅏ,1
스머프 정신은 어디가고 상업주의 캐릭터만 남았네...,1
"아놔, 정말..내가 이런 평가글을 잘 안쓰는데..내 인생의 2시간 어디서 보상해줌?",1
내 한시간 어디서 보상 받나??? 원래 한시간 십분 정도 되는데. . 그 뒤 십분 안뵈도 뻔해서 그냥 껐다. . 이건 진짜 내 생에 최악의 영화다.,1
어디가 재미있는거지?마지막 도청씬에서 최강희의 표정연기는압권이였다..보톡스때문인지모르겠지만..두번의 표정연기 너무 징그러웠다..오성이를 포장못하고 마무리한점..이건 가족영화가 전혀아니고..뭔지 모르겠다.,1
이런식으로 감성에이끌리면 국가주요시설을 어디에도 지을수없다,1
자 이제 어디서 웃어야되는지 말해줘,1
도대체 어디서 웃어야 하는가??? 상당히 당황스럽다!!,1
돈을 어디다 쓴거야...정말 돈아깝다,1
도대체 이 영화 어디서 볼 수 있는거야~,1
어디서 많이 본듯한 흔해빠진 시나리오에 긴장감 전혀없는 구태의연한 시시한 연출.,1
내가 수색대 출신인데 어디서 뻥을 치고 난리야,1
"어디서 웃어야할지 ,,평론가들은 미국넘들인가,,,,",1
여태 본 영화중 제일 재미없었던 영화 5위안에 절대로 든다.. 재밌다길래 어디가 재밋는지 쉬지도 않고 끝까지 봤는데 후..... 평점 총 475건중에 한 400건이 영화관계자랑 친구들인갑다.,1
dp때의 그 감동적이고 깔끔한 스토리는 어디로 증발한거냐?10주년의 다크라이가 너무 감동적이여서 15주년을 얼마나 기대했는데 스토리 진짜 쓰레기네역시 극장판 최고는 아르세우스와 다크라이다,1
1점도 아까운영화 처음으로 올레tv에 전화해서 환불해달라고 말하려고왠지 얘기해야할거같아 그래야 알지그래야 앞으로 이런쓰레기짓 안하지배급사 어디야 찾아봐야지,1
"쓰레기같은 한국수입사, 영화이름을 지어내내 어디다가 쿵푸허슬을",1
어디서 굴러온 영화일까.,1
황당무개한 스토리에 어디에서 많이 본 케릭터들.,1
선정성만 높으면 예술인가~?? 어디까지 예술로 봐줘야하는지 보는 내내 감독을 때리고 싶었다.,1
"복선, 사건의 연관성, 구성.. 그래 그런 거 다 좋은데 말이지..................................... 대체 이 영화의 어디가 재미 있다는 거지? 이 영화의 어느 부분에서도 '재미'라는 걸 찾아볼 수가 없는데?",1
초등학생 때 봤으면 재밌게 봤겠네. 시작부터 결말이 뻔하게 보이는 식상한 노잼영화. 어디가 감동인지 모르겠다. 근데 평점 왜 이렇게 높음??? 9.37 뭔데,1
대한민국의 막장 드라마 전설은 어디까지인가...,1
이게 평점 9.0이 넘다니ㅡㅡ;;개그도 어디서 웃어야될지 모르겠고 스토리도 별로,1
어디서 웃으라는? 평점은 왜이리 높다는? 일본꺼라면 환장하냐는? 에혀 나라꼬라지하고는...,1
[볼륨을 높여라]의 재치는 어디에..,1
전작에있던 유쾌한도둑들은 어디로..,1
찌꺼기같은 영화 이런영화 만들면서 스크린쿼터제 외치는 영화인도 아닌 영화인들 반성하시오 어디가서 이런영상물 만들고 영화라고 우기지마세요 저한테 자본을 투자하십시오 제가 더 잘 만들자신있습니다,1
이제 나라의 매력을 어디서 찾을까?,1
"절제된 느낌은 있지만 어디서 본듯한 장면과 삘링들. 폭력의 역사, 다크맨, 올드보이, 용의자 X의 헌신 등등 다국적 영화들 조금씩 잘라만든 탕국같음. 어쨌든 재료는 상관없는데 재료 이어붙이기로 끝나고 독창적 세계관과 맛을 만들지 못함",1
주인공 어디서 봤다 싶더니 우주전쟁에 나오는 아들놈이었군,1
어디서 재미 포인트를 찾아야 하냐? fbs 게임하는듯한 1인칭 촬영기법 때문에??? 이렇게 한심한 시나리오는 첨 본다... 킬링 타임용으로도 최악,1
개봉한거 맞아요? 보고 싶은데 어디에도 없네,1
원작 어디에 팔아 먹었죠????,1
정말 이것도영화라고 만든색히 지도 영화감독이라고 어디가서 떠들고 다니겠지..평점 최소가1이라서 1점은주는데 이건 정말쓰레기로도 못쓴다.에이 퉤퉤!!,1
변호를 위한 영화인가. 어느정도 현실적인 부분은 건축을 떠나 어느분야에서건 그 한계나 모순은 어디고 존재하나 그것들을 뛰어넘는 더나은 무엇을 만들어내는 이가 후에 역사에 기록되거나 시대의 우상이나 위인이 된다. 물론소잃고 외양간고친게 소탓은아니겠지만,1
메이킹? 알맹이는 어디...???;;;,1
자막을 잘못고른탓인가? 어디가서 영화 이해도가 부족한적 없는데 당췌 뭔내용인지..,1
여자가 먼저 좋아하게 된 시점이 언젠가는 나올 줄 알았다. 그리고 어디서 슬퍼해야,1
이게 공포영화냐 아니면 안소니 홉킨스 원맨쇼냐? 뭐 어디서 놀라고 무서워해야하는거냐? 이럴꺼면 디아블로2 에서 졸라게 잡았던 바알이 더 무섭겠다 ㄷㄷㄷ,1
신상옥 감독 아들이란 사람이 유학씩이나 가서 돈만 뿌리고 왔구만... 국어책을 읽어도 이보단 낫겠음.. 사실을 허구로 만들어놨음.. 아놔~~~..장나라 동생 공채 텔런튼데.. 이게 뭐하는 짓이냐..집안이 연극 집안이구만 어디서 학예회하다 왔음???,1
"'아빠어디가' 민국·지아, 애니 더빙 도전!더빙이 무슨 농촌체험이냐ㅡㅡ애들하고싶다하니까 경험으로 시켜줘야지하게 어엿히 극장에서 손님들이 ""돈을 내고"" 보는 영상물인데 거기에 연기해본적도 없는 애들을 출연시켜? 허허 말같지도않아서..",1
지루한 공포영화. 긴장감 비스무리한 것은 어디에도 없다.,1
부모님의마음을알게해주는영화~김수미웃기긴한데어디서나캐릭터가똑같구나..코믹↓,1
실패작아저씨의 여운은 어디까지나 아저씨로,1
"작년 최고프로그램수상을 했지만, 아빠어디가2는 시청자를 우롱한 프로그램이 되었다. 또한 시대의 현실을 반영하고 있으며 제작진 및 주관하고 있는 피디가 현정부와 다를 바없으며 편히 볼 수 있는 프로그램이 아닌 정치적 프로그램이며 사랑받을 수 없을 것이다",1
영화초반부터 감독이 너무 감정에복받쳐서 울고있는듯함.감정조절을잘못한듯한느낌의영화다.영상은 세련됐는데 어디서본듯한그런영상풍이다.뮤직비디오나 광고느낌나는듯,1
괜찮은 건 영상미랑 음향 정도. 시나리오가 상식이하다.액션이 줄거리를 포기해도 괜찮다는 논리는 도대체 어디서 나온건지.,1
어디서 본 건 있어서 이런 짜집기 영화 만들었냐..?,1
질 낮은 수준의 관객 욕구를 제대로 충족하는 질 낮은 영화. 대체 어디서 눈물이 나고 대체 어디서 감동이 있단 말이냐. 안타깝다.,1
실망 포스터의 강렬함은 어디에?,1
어디서 슬픈건지...평점보고 봤는데 어디서 슬픈건디 2시간동안 봐도 안나오고...하 시간낭비 드랍게 재미앖네무슨 소극장 어린이뮤지컬 본는듯하다,1
코미디라면서요..? 어디서 웃어야 합니까....? 아님 감동이라도 있든지...,1
그럼 공산당이 OO기인 거지 OO 쌕기들아. 어디서 돼도 않은 민좆 주의로 약을 쳐 팔어?,1
어디서 레옹을 들먹여,1
정확한클라이막스는어디인지.케빈스페이시는멋있더군.,1
특별한 이야기를 너무 평범하게 연출한 영화...수학적으로 도대체 어디서 감동을 받아야하는지...? ^^,1
"어디서 미드 워킹데드 시나리오를 배겨서 허접하게 짜집기를 해서 만들었는지 참 보는 내내 어이가 없었다는... 거기에 허접한 분장과 CG가 한몫을 거들고 진짜 내 시간을 킬링해버린 영화네요 ㅋ 시간이 남아돌아서 미칠거 같은분, 내시간을 없애고픈들께 강추",1
어디 극장에서 개봉하는겨 ㅠㅠ,1
별하나도 아깝네.. 궁금증 생기게 써논건 다 업자들일거고..돈 받고 봐도 시간 아깝다.. 어디서 이런 연기 못하는 애들만 델다놨는지 궁금하네..,1
"다세포소녀,요가학원,데스워터 어디갔냐? 다시 복구시켜라 ㅡㅡ 정들었는데",1
어디서 본듯한 내용 짜집기....재미도 그닥...,1
돈때문에 살인을 저지른 살인자 이야기. 코메디? 어디가 웃기다는 건지.나도 같이 웃고싶다...,1
어디서 많이 본것 같죠. 보면서 피식피식.. 베끼면서 안 민망했을까?,1
"이건 클래식을 위한 드라마도, 청춘들의 성장 드라마도 아닌 주제를 알 수 없는 드라마가 되어 버렸다. 클래식계의 현실을 고발하기 위한 드라마인가? 심각한 드라마다. 부채도사는 어디로..ㅠㅠ",1
1편과 마찬가지로 공감이 안 되는 영화. 욕만 나오고 성적농담만 나오는 영화 어디가 웃기는 건지 모르겠다. 예고편은 재미있을 거 같던데.,1
신선한 전개였지만 어디가 클라이막스인지도 애매할뿐더러 전반에 걸친 영화의 흐름은 다소 지루하다 마지막 결말인 반전은 나름 괜찮았으나 뭐지..하다가 갑자기 엔딩크레딧이 올라와버렸다,1
어디서 재미를 느껴야할지 모르겠네.. 그냥 본방이 낫다,1
스릴 어디있어요?,1
고뇌없이 어디서든 우위를 점하는 오만방자한 저널리스트들.,1
쇼미더머니는 그래도 슈스케보단 랩으로 평가하는거 같아서 챙겨봤지만 이건아닌듯 관중은 도데체 어디서뽑는건지..인기투표랑 yg 퍼레이드할꺼면 yg에서 위너처럼 프로그램을하나더하든가 언더 노는데 연습생들은 왜쳐내보내냐고,1
링 = 최고의 공포영화라는 수식어는 대체 어디서 나온걸까?,1
220억 어디갔어? 시간 낭비만 했네 쓰레기 영화,1
실망이 크다. 시한부라는 소재를 이용한거에 대해 기대가 컷나보다.. 죽기전에 사과나무를 심어라? 이런 의미인건가.. 어디서 많이 보아온 전개다.. 다른건 시한부 판정 하나뿐.. 표절인가.. 상업영화 특성상 어쩔수없지만.. 개인적으로 엄청난 실망..,1
"내용도 없고 산만하고, 어디 이딴걸 영화라고 만드냐.",1
"중반부 열차수색하던 일본순사가 "" 어디로가""하며 한국말로 떠듬. 그들에겐 우리들이건 외놈들이건 크게 중요치 않다 송혜교역시 얼굴 몇번 비추는 들러리라는 느낌",1
"주인공이 매력이 간데 없으니, 어디에 정을 붙이나.",1
어디다 갖다버려야할지 알수없는 망작. 쓰레기란 호칭조차 과분하다.,1
어디다 경규옹을 비교해!!!내오늘 안중근보고 분개를하여 이것도 보았노라 욕했노라,1
딱 20대초반 청춘영화.목숨도 아깝지 않던 친구들도 30살만 되면 전혀 다른 인간이 되어있다ㅋㅋ재미는 있지만 솔직히 낭만적인 영화. 그 몽환적인 음악과 다 잘될거같고 근사한곳 어디론가 떠날 수 있을듯한 이상적인 느낌은 좋았다. 다만 영화일뿐. 청춘일뿐,1
동영상은 어디서 받나요? 아무리 찾아 봐도 없네...,1
"이 영화를 보고 느낀게 있다. 과연 예술과 포르노의 경계는 어디인가 예술이면 성기털 음경, 고환 다 까도 예술이라 할수 있을까?그것도 정말 영화전개상 필요하다면 이해가 간다. 굳이 음모노출까지는 필요없을듯한데 좀 충격적이다.",1
스크린과 비디오의 경계 어디쯤.,1
여기 솔직히 영화 별로였다고 디테일 하게 글 남기면 감독이 직접 신고해서 글을 내리게 하네요.김한규씨 양심적으로 좀 사세요.지인써서 거짓칭찬달고 공감 마구 눌러 작업 해놓고 입바른 소리하면 다 신고해서 글 내리게하고...어디서 배운 못된짓입니까?,1
어디가 재밌다는거야? 절라 재미없구만...,1
절대반지는 어디 있지?,1
롭 마샬 감독을 어디서 봤나 했더니... <숲 속으로> 보고 어처구니가 없어 감독 필모그래피를 검색했는데 <나인> 감독이었군. 알만 함. 왜 영화가 그 꼴 났는지. <시카고> 는 신 내림 받고 만들었나?,1
이런 애니메이션을 만들 자금은 어디서 구하는 걸까?,1
김수미 임창정 예고편보고 낚였다.... 그장면보다 기분좋고 재미있는장면은 영화 전체 어디에도 없다.,1
"(시걸)횽~어디 가?홍콩 액션영화의 대부 홍금보나,재키 챈과는 달리,기어이 퇴물이 되어버리고야만,스티븐 씨발~인정 사정없는,완성도의,초 궁극 졸작으로 돌아오다.아 윌비 백~컴백 홈",1
어디에 반전이 있는가?? 두형사중 하나인것?? 아니면 고양이?? 최악의 던젤영화,1
"이렇게 재미없는 영화는 처음이다. 코메디라고 해서 봤는데 어디서 웃으라는지 원. 한번도 못웃었다. 1점도 아깝다, 감독은 훈훈한 가정애를 만들고 싶었는지는 쉽게 예상할 수 있지만 굳이 근친과 불륜을 말할 필요가 있었을까.",1
남매의 집안? 어디 알바 풀었나? 메세지도 없고~ 대체 이 영화에서 뭘 말하려는 건가?,1
영화 내내 도대체 어디가 훈남인지 알 수가 없네요. 연기도너무나 미숙하고..,1
케서방의 몰락은 어디까지.,1
이딴 3류영화 뭐가좋다고 보지..... 청춘팔이는 어디서나 다 통하는구나 하긴 뭐 김제동같은 야구장알바나 하던 똥.대.갈 좌.빨 특강들으러 쫓아다니는데 ㅉㅉㅉ,1
나 진짜 평점 믿고 간걸 후회함 하나도 안무섭고 진짜 긴장감도 제로고 어디서 귀신이 나올지도 너무 뻔했음. 한마디로 지루함,1
어디서 많이 봤다 싶었는데 갓마즈였구만,1
"이런거 첨써보는데, 10점 알바들 많은거 같아서 어이없어 써야할거 같다.정말 별 반게도 아깝다.지금것 억지! 막장!의 최고봉이다. 어디까지 가나 싶었는데, 역시 마지막회까지도...",1
어디까지나 취향이니까.... 오래전에 보던것과는 많이 다른... 그냥 그간의 작품들의 줄거리 요약으로 밖에 안보인건 나뿐인건가? 대체 이영화를 왜 만들었지? 아니 다큐인가?,1
지루하고 재미없음;;스토리도 어디선가많이봤던거고; 차라리cg나좋았으면.. 에효ㅡㅡ,1
일본=또라이 어디 이런 게 한두개여야지ㅡㅡ,1
어디서 본듯한 뻔한 외국영화에 스릴러를 짜집기한 영화인거 같다.표적을 보고도 리메이크지만 너무하다싶었는데 역시나 ....창 감독에 한계인가....,1
대나무는 어디서 갑자기 난거에요?또 구라 방송하는거에요?대나무가 있을곳이 있나요? 그화면은 없던데,1
점수 낮춰보자 어디까지 가나,1
킬러가 존나 OO 어디서 웃어야 되나 진짜 개허접 쓰레기 영화다.,1
최악의 영화 일단 배우들 외모가 안되고 연기도 그렇고 스토리는 진짜 어디다 빼먹은지 모르는 영화임.만약 애니 원작을 봤다면 절대 보지 말고 원작을 안 본 사람이면 봐도 되는데 돈은 아까울 꺼임. 애니 한 번더 정주행 해야 겠다ㄷ,1
"독특한 촬영,진희경은 기억나는데 나머지 부분들은 죄다 어디로??",1
인시디어스 시리즈중에서 젤노잼 도대체뭐가무섭다는건지 하아 진짜기대햇는데난사람들이 어디서 놀라는지 이해가안감,1
거의 영화수준이 파워레인저급.. 크로노스의 위엄은 어디가고.. 임팩트있는 부분이라고는 찾아볼수없는영화,1
강씨 아저씨는 그만두시고 mc나~~~ 담주에 조한선나오면 어디가냐???,1
개봉을 국내 어디에서 한거야? 동네 비디오방에서 몰래 한거냐? IPTV 팔아먹을려고 참 애들 쓰신다 이래놓고 개봉작 상영이라고 할꺼지?,1
어디선가 본듯한 시시한 반전,1
아빠어디가가 사업적으로변하였다.그예를 보여주는 작품,1
원작의 스토리 따라가기에만 급급할 뻔 원작이 주는 감동은 어디에도 없다.,1
이런 영화 만들면 어디가서 영화 만든다고 말하기 부끄럽겠다.... 좀더 직업의식을 가지고 발전된 영화를 만들길... 시간 남아도는 사람 아니면 보지 마세요....,1
어쩜좋냐 하나두 안무서운데??? 어디서 본건있어갖구 페이크다큐식으로 만들어놨네. 영화는 이달3일 개봉했는데 벌써 웹하드에 떠다니네. ㅋ 황보라 김철규 이두배우는 나름 괜찮은지라 +1점,1
시사회보다가 뛰쳐나왔는데;;;대체 코미디랑멜로는어디에;,1
"조명이 엉망이라 어두운 장면에선 아무것도 안보인다. 오로지 자연광만 이용한 것 같은데 도그마 영화인가 의심스럽다. 너무나 시대착오적이라, 아니 그냥 모든게 엉망진창이라 뭘 어디서부터 지적해야할지 감도 안잡힌다.",1
두남자의 숨막히는 추격전??? 어디??? 아...짱나~,1
선비의 자손으로서 아주 복장 터지는 영화!! 황새는 황새다워야 하고 뱃새는 뱃새다워야 하거늘 어디 시덥지 않은 타락의 문화를 받아드려 합리화하는데 뭐!!! 쿨!!! 이런 더러운 변명하는 영화로 밖에 안보임!!!,1
감독 집이 어디냐,1
satc원작 드라마에 먹칠을 한거 같은 영화드라마도 5후반까진 괜찮았으나 인기입어 타락한 느낌. 영어도 잘 모르는 내가 안보고 대사만 듣고도 몇회어디쯤 무슨 내용인지 대충 알아차릴만큼 빠졌으나영화1까진 영화려니. 영화2는 말도안된다 너무한다진짜,1
이게 실화라고 장난하나 18.. 세상에 하나님이 어디 있다고.. 영화도 개독교에 미친 양키 새끼들 답네 18,1
"잊을 수 없는 그대여, 6월이 되고 비가 내려야 그대가 보이기 시작합니다.",2
중반부까지 진짜 몰입하고 봤는데 갑자기 러브스토리부터 깨기시작,2
이것이 바로 전설의 시작,2
아름다운 영화. 다만 바이올린에서 시작하여 첫사랑으로 끝나는 과정이 썩 매끄럽지만은 않았다.하지만 좋다!,2
"반전, 그 시작과 끝이다",2
최고! 시청률은 아마 편성문제인듯 다른드라마 하는 중간에 시작했으니 갈아타기 힘들었을거같다,2
미국의 휴머니즘이 세계로 뻗어나가기 시작하는 증거. 뻔해도 감동은 어쩔수 없나,2
아 진짜 꿀잼. 주원 좋아서 걍 보기 시작했는데 이 드라마는 진짜 대박인듯. 안보면 후희. 이 드라마 보고 있으면 시간 가는줄 몰라여. 주원 진짜 대박 연기 잘함,2
한국영화전성기는 이영화가 시작한것이다,2
와~ 대박~~~ 상자를 열면 그때부터 공포가 시작됩니다 상상력 최고,2
어린시절 내 모험영화에 시작,2
내조의 여왕은 이때부터 시작된다...,2
처음 시작할때부터 보지않고 12회할때쯤부터 1회를 낮하고 밤 상관없이 주구창창 계속 정주행해서 3일만에 다봣는데ㅠㅠㅠ 끝낫당.... 너무 재미있었어요. 후회없이 본 드라마인거같네요 세영이랑진구가 머리속에서 떠나질않아요ㅠㅠㅠ,2
"어둡다. 더럽다. 역겹다. 정말 심각할 정도로. 그러나, 그래서, 명작이 될 수 있었고 하나의 장르와 색을 만들어냈다. 신세계에서의 황정민은 여기서 시작됬다고 생각한다",2
다들 재밌대서 혹하고 봤는데 첨엔 뭔 스토리인지 몰라서..하지만 좀 지나 이야기의 시작인 존의 집 한 쇼파에서 존이 그의 정체를 설명할 때 나도 그의 주위 선생님들의 일부가 되버리고 말았다. 갈수록 흥미진진..영화지만 어느새 나도 믿고 있다.아직도.?,2
진짜 영화의 시작은 1시간 10분 30초 부터다,2
정말 최고... 한번 보기 시작하면 멈출수 없음!!,2
"영화가 시작하고 얼마 되지 않아 영화 속으로 빨려 들어가는 나를 발견했고, 영화가 끝나고 나서도 멍하니 엔딩크레딧이 끝날 때 까지 일어설 수가 없었다. 이유도 모른 채 사랑에 빠졌다. '그냥 좋다' 말고는 설명할 말이 없었네",2
전설의 시작. 지금 봐도 독창적이고 참신하고 재밌는 이야기..,2
역시 힐링영화. 겨울편 끝나고 크레딧 나와서 끝난줄 알고 나갈뻔했어요 ㅋ 뒤이어 봄편이 시작합디다...,2
전설의 시작 그 영화는 이렇게 시작되었다.,2
"누군가는 잃고, 누군가는 벌고, 또 누군가는 죽는 게임. 그리고 끊임없이 반복되는 삶과 기억의 굴레. 하지만 시작할 때부터 영화는 이미 심각했고, 지루했다. 다 본 후 생각해보니 그럴 수밖에 없었겠다 싶다. 넓고 얕은 재미, 길고 깊은 여운.",2
이스트우드 옹의 연출능력은 이 영화로 주가가 오르기 시작했다.,2
완전 재미있어요 다들 어쩜 연기도 굿 작가님 글너무 잼나게쓰시고 연출님 잼나게 찍어주시고....첨으로 보기시작했는데 앞에 밀린씨즌12화를 다 봐야하나 ..?? 대박나셈 응원합니다,2
후반 20분부터 무너져 내리기는 시작하는 영화 구성 그러나 몰입도는 최고였다,2
"가슴이 터져라 뛰어보자. 지난 일 다 잊어버려, 지금부터 시작이야!! 뛰어!! 뛰어!!",2
제레미의 진짜 매력이 듬뿍 깃든 영화. 아름다운 배경의 리스본과 스토리가 잘 어우러졌던 영화. 시작부터 강렬한 전개를 보고나면 어느새 나도 리스본에 빠져들어 몰입하게된다,2
의심에서 시작해서 우정으로 끝난다. 송강호와 강동원의 케미는 정말 환상적이다.,2
지금 하지못하면 앞으로 영원히 못합니다. 당장 시작하시길,2
"영화평이 아닌 사담-영화에 질려있었다 영화를 보는게 귀찮아 지기 시작한..봐도 감흥, 감동 없음의 연속..그래서 과거 인상깊었던 영화를 봤지만 감동을 느낄 수 없었다. 무흥//그런데 이 영화 웬지 재밌다. 덕분에 앞으로도 영화란 것을 즐길 수 있을듯ㅋ",2
"사람과 사람, 위태로운 관계의 출발이 어떻게시작되는지 보여주는 수작.",2
"기대없이 본건데, 시작부터 푹 빠져서 봤음ㅠ 너무좋다.. 해피엔딩인데도 뭔가 기분이 먹먹함.",2
"첫회부터무조건챙겨보는유일한드라마♡♡시작1초부터끝나는시간까지어느새내얼굴에미소가지어져있다^^^^너무웃고있어서팔자주름이생길지경이지만,정말행복하고기분좋은날이다오래오래해주세요~~~",2
우디앨런! 그의 영화들이 궁금해지기 시작했다,2
끝은 좀 힘이 빠지지만 시작부터 클라이막스로 치닿는 과정의 긴장감이 좋고 흡인력도 상당하다. 시종일관 궁금증 유발...,2
신랑이랑 13년 전에 사귀기 시작하고 본 첫 영화예요 ㅋ의미도 있고 재미도 있었구요~,2
저같은 바보는 두번봐야 이해할 수 있어용..감사합니다 감독님 이 영화를 통해서 피아노를 다시 시작하게 됬어요. 마지막 4분은 제심장이 심쿵!!^^예술이란 단어만 봐도 경이롭습니다.,2
